,0.001,0.01,0.1,0.223,0.357,0.511,0.693,1.204,2.303
5000,79.16917849940907,99.98667865255203,99.99334531177215,100.0,100.0,100.0,100.0,100.0,100.0
2500,63.6570474546171,99.82012789928474,99.986682645364,100.0,100.0,100.0,100.0,100.0,100.0
1000,44.12907040109491,97.64274151878367,100.0,99.9933439829606,100.0,100.0,100.0,100.0,100.0
500,65.34188451033947,91.9874139939763,99.98003726306706,99.98668264748967,100.0,100.0,100.0,100.0,100.0
150,39.0,76.04783417875866,99.45313540326123,99.93336797815006,100.0,100.0,100.0,100.0,100.0
50,100.0,63.1943072305395,93.13727812472167,98.1966704596174,99.13337727495554,99.41403648954588,99.69406092975554,99.70690114575007,99.80689838860035
15,,70.93876518218623,82.6728181352619,89.64579243460533,94.31185931785127,96.43272104929325,97.22555677390996,98.19167271660179,98.5808541477848
3,,,83.19870925309327,83.07368882512353,83.68927676079657,83.38441675500303,85.66496998761549,90.71838731341215,95.67291573949802
