,0.001,0.01,0.1,0.223,0.357,0.511,0.693,1.204,2.303
5000,90.28581516342167,99.99933335666583,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2500,83.26797880090683,100.0,99.99933337666384,100.0,100.0,100.0,100.0,100.0,100.0
1000,71.81682770030893,99.82059463381704,99.99933339332794,100.0,100.0,100.0,100.0,100.0,100.0
500,59.22011306371923,98.2803797111204,99.99866676999164,100.0,100.0,100.0,100.0,100.0,100.0
150,63.1029091591785,91.5240363462179,99.99566047421472,100.0,100.0,100.0,100.0,100.0,100.0
50,83.94873100755453,74.97529539862326,98.9487735454341,99.9437788612593,99.9973318524959,100.0,100.0,100.0,100.0
15,100.0,44.52110631661347,92.41454817326677,97.1870708737794,98.88035109711923,99.56197867811143,99.85279320196162,99.98792537100276,99.9996661592287
3,,68.4848484848485,78.55704706926484,81.03531833410425,85.20664721610666,85.76949266813847,88.51020712910626,92.2547932559004,96.91632805080873
